"AUTHOR","titleyear","2CZY","A","CZY","HIBA","Mozhe","Nevzhe","NOQWORD","GENRE","PUBYEAR","BIRTHYEAR","Birthreg","macroreg","czyperc","ALLSUM"
"Степан Васильченко","Золота діжа-1910",0,1,0,0,0,0,1,"FIC",1910,"1879","UA-CRG","central",0,2
"Степан Васильченко","Мужицька арихметика-1910",0,0,1,0,1,0,3,"FIC",1910,"1879","UA-CRG","central",0.2,5
"Степан Васильченко","На перші гулі-1911",2,5,12,5,1,0,28,"FIC",1911,"1879","UA-CRG","central",0.235294117647059,53
"Степан Васильченко","Олив'яний перстень-1927",0,4,16,3,2,3,50,"FIC",1927,"1879","UA-CRG","central",0.205128205128205,78
"Степан Васильченко","Приблуда-1927",0,5,17,4,4,3,59,"FIC",1927,"1879","UA-CRG","central",0.184782608695652,92
"Степан Васильченко","Свекор-1911",0,0,3,0,0,0,3,"FIC",1911,"1879","UA-CRG","central",0.5,6
"Степан Васильченко","Талант-1910",0,1,11,2,1,0,33,"FIC",1910,"1879","UA-CRG","central",0.229166666666667,48
"Степан Васильченко","Циганка-1910",1,2,8,5,0,0,16,"FIC",1910,"1879","UA-CRG","central",0.258064516129032,32
"Степан Васильченко","Чорний Орел-1910",0,0,4,4,4,0,7,"FIC",1910,"1879","UA-CRG","central",0.210526315789474,19
"Степан Васильченко","Широкий шлях-1927",1,9,29,5,8,4,108,"FIC",1927,"1879","UA-CRG","central",0.177914110429448,164
"Степан Рев’якін","Гуляйполе-2001",1,26,45,28,33,6,224,NA,2001,NA,NA,"NA",0.124309392265193,363
"Тадеуш Доленга-Мостович","Кар’єра Никодима Дизми-1964",3,44,43,22,51,8,377,NA,1964,"TRANSL","TRANSL","NA",0.0788990825688073,548
"Тарас Дрозд","поцiлунок зранку-1998",1,24,23,10,14,1,115,NA,1998,"1953","RU","NA",0.122994652406417,188
"Тетяна Кардиналовська"," Лизавета Кардиналовська;Сонця!-1926",0,4,7,2,3,0,35,"FIC",1926,NA,NA,"NA",0.137254901960784,51
"Тимур Литовченко","Гоп-стоп!-1998",0,0,2,0,0,0,6,NA,1998,"1963","UA-KYV","central",0.25,8
"Тимур Литовченко","Двоє в чужому домі-1994",2,5,20,15,3,4,52,NA,1994,"1963","UA-KYV","central",0.202020202020202,101
"Тимур Литовченко","Дума про козака Голоту-1994",0,1,2,1,1,0,7,NA,1994,"1963","UA-KYV","central",0.166666666666667,12
"Тимур Литовченко","Золота сторіночка-2004",0,0,0,2,0,0,1,NA,2004,"1963","UA-KYV","central",0,3
"Тимур Литовченко","Останній із струльдбруґів-1991",0,1,3,2,2,2,11,NA,1991,"1963","UA-KYV","central",0.142857142857143,21
"Тимур Литовченко","Право вибору-2001",0,0,0,0,0,1,5,NA,2001,"1963","UA-KYV","central",0,6
"Тимур Литовченко","Рекетири із Всесвіту-1996",0,1,1,0,0,0,10,NA,1996,"1963","UA-KYV","central",0.0833333333333333,12
"Тодось Осьмачка","Думки (із шпитальних нотаток)-1962",0,0,2,0,0,0,0,NA,1962,NA,NA,"NA",1,2
"Тодось Осьмачка","Психічна розрядка-1947",0,1,1,1,0,0,0,NA,1947,NA,NA,"NA",0.333333333333333,3
"Тодось Осьмачка","Ротонда душогубців-1956",2,11,22,9,9,0,44,NA,1956,NA,NA,"NA",0.231578947368421,97
"Тодось Осьмачка","Старший боярин-1944",2,2,15,5,3,0,24,NA,1944,NA,NA,"NA",0.306122448979592,51
"Улас Самчук","Волинь-1937",9,133,139,82,44,15,816,NA,1937,"1905","UA-RIV-REG","west",0.113100081366965,1238
"Улас Самчук","Віднайдений рай-1936",1,11,27,11,4,3,109,NA,1936,"1905","UA-RIV-REG","west",0.163636363636364,166
"Улас Самчук","Гори говорять-1933",2,16,23,16,2,9,205,NA,1933,"1905","UA-RIV-REG","west",0.0848708487084871,273
"Улас Самчук","Марія-1933",2,17,25,18,10,1,147,NA,1933,"1905","UA-RIV-REG","west",0.114678899082569,220
"Улас Самчук","На білому коні-1965",3,4,40,2,3,2,46,NA,1965,"1905","UA-RIV-REG","west",0.412371134020619,100
"Улас Самчук","Нарід чи чернь-1941",1,0,4,0,0,0,0,NA,1941,"1905","UA-RIV-REG","west",1,5
"Улас Самчук","П’ять по дванадцятій-1954",1,7,33,2,2,7,99,NA,1954,"1905","UA-RIV-REG","west",0.22,151
"Улас Самчук","Темнота-1955",2,29,50,9,8,3,261,NA,1955,"1905","UA-RIV-REG","west",0.138888888888889,362
"Улас Самчук","Юність Василя Шеремети-1946",6,36,76,31,21,6,340,NA,1946,"1905","UA-RIV-REG","west",0.149019607843137,516
"Юліан Опільський","Ідоли падуть-1935",5,15,53,0,9,33,184,NA,1935,"1884","UA-TRN","west",0.180272108843537,299
"Юліан Опільський","Сумерк-1922",7,19,59,2,13,25,143,"FIC",1922,"1884","UA-TRN","west",0.226053639846743,268
"Юліан Опільський","Танечниця з Пібасту-1921",1,0,5,1,0,2,9,"FIC",1921,"1884","UA-TRN","west",0.294117647058824,18
"Юліян Шпол (Михайло Яловий)","Золоті лисенята-1928",2,6,26,48,9,5,38,"FIC",1928,"1895","UA-PLT-REG","southeast",0.196969696969697,134
"Юрiй Яновський","Вершники-1935",0,0,0,0,1,0,7,NA,1935,"1902","UA-HRS-REG","southeast",0,8
"Юрiй Яновський","Ганна Антонівна-1940",0,0,1,1,0,0,3,NA,1940,"1902","UA-HRS-REG","southeast",0.2,5
"Юрiй Яновський","Генерал Макодзьоба-1944",0,7,0,1,1,0,1,NA,1944,"1902","UA-HRS-REG","southeast",0,10
"Юрiй Яновський","Дума про Британку-1937",0,18,18,20,6,0,143,"DRA",1937,"1902","UA-HRS-REG","southeast",0.0878048780487805,205
"Юрiй Яновський","Дівчинка у вінку-1944",0,1,0,0,0,0,17,NA,1944,"1902","UA-HRS-REG","southeast",0,18
"Юрiй Яновський","Заповіт-1944",1,0,0,0,1,0,1,NA,1944,"1902","UA-HRS-REG","southeast",0,3
"Юрiй Яновський","На зеленій Буковині-1940",0,0,0,1,1,0,2,NA,1940,"1902","UA-HRS-REG","southeast",0,4
"Юрiй Яновський","Наталка-1940",0,0,0,0,0,0,6,NA,1940,"1902","UA-HRS-REG","southeast",0,6
"Юрiй Яновський","Романтик-1935",0,0,0,0,1,0,0,NA,1935,"1902","UA-HRS-REG","southeast",0,1
"Юрiй Яновський","Чапай-1938",0,0,0,0,0,0,1,NA,1938,"1902","UA-HRS-REG","southeast",0,1
"Юрiй Яновський","Шпигун-1940",0,0,1,1,0,1,3,NA,1940,"1902","UA-HRS-REG","southeast",0.166666666666667,6
"Юрко Сущ","Коридор-2002",0,2,0,0,2,3,4,NA,2002,NA,NA,"NA",0,11
"Юрко Сущ","Майже сон-2003",0,0,3,0,1,2,8,NA,2003,NA,NA,"NA",0.214285714285714,14
"Юрко Сущ","Початок з кінця-2003",0,3,5,0,6,3,11,NA,2003,NA,NA,"NA",0.178571428571429,28
"Юрко Сущ","Ти ніколи не зауважувала-2003",0,0,2,1,1,1,5,NA,2003,NA,NA,"NA",0.2,10
"Юрко Тютюнник","З поляками проти Вкраїни-1924",0,4,2,0,0,0,8,"JOU",1924,NA,NA,"NA",0.142857142857143,14
"Юрко Тютюнник","Зимовий похід 1919-20 рр.-1923",2,0,8,0,0,0,2,"HIS",1923,NA,NA,"NA",0.8,12
"Юрко Тютюнник","Революційна стихія-1923",0,0,6,2,0,0,16,"HIS",1923,NA,NA,"NA",0.25,24
"Юрій Іваниченко","Провінційний вузол-1991",0,6,9,4,3,3,48,NA,1991,"1948","UA-VLN","west",0.123287671232877,73
"Юрій Іздрик","AM™-2004",1,24,20,4,9,5,152,NA,2004,"1962","UA-IFR-REG","west",0.0934579439252336,215
"Юрій Іздрик","Аберже Метрополітену-2000",0,0,0,0,1,0,7,NA,2000,"1962","UA-IFR-REG","west",0,8
"Юрій Іздрик","День-1997",0,1,1,1,3,0,8,NA,1997,"1962","UA-IFR-REG","west",0.0714285714285714,14
"Юрій Іздрик","Ніч-1997",0,0,6,0,0,0,4,NA,1997,"1962","UA-IFR-REG","west",0.6,10
"Юрій Іздрик","Подвійний Леон. Іsтоrія хвороби-2000",2,19,18,9,26,7,127,NA,2000,"1962","UA-IFR-REG","west",0.087378640776699,208
"Юрій Андрухович","Інший формат-2003",0,2,5,0,0,0,9,NA,2003,"1960","UA-IFR","west",0.3125,16
"Юрій Андрухович","Близько до тексту-1997",0,0,0,0,0,0,1,NA,1997,"1960","UA-IFR","west",0,1
"Юрій Андрухович","Вступ до географії-1997",0,0,2,1,2,0,11,NA,1997,"1960","UA-IFR","west",0.125,16
"Юрій Андрухович","Дванадцять обручів-2003",2,16,27,7,11,3,137,NA,2003,"1960","UA-IFR","west",0.134328358208955,203
"Юрій Андрухович","Московіада-1992",2,12,34,5,11,3,165,NA,1992,"1960","UA-IFR","west",0.147826086956522,232
"Юрій Андрухович","Місто Корабель-1997",0,0,1,0,1,0,1,NA,1997,"1960","UA-IFR","west",0.333333333333333,3
"Юрій Андрухович","Перверзія-1996",2,7,27,3,3,2,37,NA,1996,"1960","UA-IFR","west",0.341772151898734,81
"Юрій Андрухович","Століття невдахи-1997",0,0,0,0,0,0,1,NA,1997,"1960","UA-IFR","west",0,1
"Юрій Андрухович","Центрально-східна ревізія-2000",0,0,2,2,1,3,29,NA,2000,"1960","UA-IFR","west",0.0540540540540541,37
"Юрій Андрухович","Час і метод-1997",0,0,0,0,0,0,4,NA,1997,"1960","UA-IFR","west",0,4
"Юрій Бача","... Як перший сніг-2003",0,1,2,3,0,0,10,NA,2003,"1932","SK","NA",0.125,16
"Юрій Бача","А ми тут дійсно ні при чому?-1997",0,3,0,0,0,0,10,NA,1997,"1932","SK","NA",0,13
"Юрій Бача","Бути дубом! (Олекса)-1993",0,19,9,11,6,2,45,NA,1993,"1932","SK","NA",0.0978260869565217,92
"Юрій Бача","Плями-1997",0,3,3,1,0,0,11,NA,1997,"1932","SK","NA",0.166666666666667,18
"Юрій Винничук","Легенди Львова-1999",2,14,63,12,21,7,110,NA,1999,"1952","UA-IFR","west",0.277533039647577,229
"Юрій Винничук","Мальва Ланда-2003",9,84,147,59,50,41,574,NA,2003,"1952","UA-IFR","west",0.153926701570681,964
"Юрій Винничук","Щуроград-1992",0,5,12,2,4,6,62,NA,1992,"1952","UA-IFR","west",0.131868131868132,91
"Юрій Горліс-Горський","Отаман Хмара. З таємниць ГПУ-1934",0,0,5,1,3,0,19,"MEM",1934,"1898","UA-PLT-REG","southeast",0.178571428571429,28
"Юрій Горліс-Горський","У ворожому таборі-1935",1,7,12,1,6,0,27,"MEM",1935,"1898","UA-PLT-REG","southeast",0.226415094339623,54
"Юрій Горліс-Горський","Холодний Яр-1935",3,26,51,10,23,4,139,"MEM",1935,"1898","UA-PLT-REG","southeast",0.201581027667984,256
"Юрій Канигін","Шлях аріїв. Україна в духовній історії людства-2004",3,27,48,15,0,5,58,NA,2004,"1935","UA-LUH-REG","southeast",0.313725490196078,156
"Юрій Косач","Вечір у Розумовського-1937",0,0,6,0,1,0,6,NA,1937,NA,NA,"NA",0.461538461538462,13
"Юрій Косач","Голос здалека-1937",0,0,2,0,0,0,4,NA,1937,NA,NA,"NA",0.333333333333333,6
"Юрій Косач","Дада пізнає життя-1937",0,0,0,3,0,1,20,NA,1937,NA,NA,"NA",0,24
"Юрій Косач","Змія-1934",0,0,0,0,1,0,2,NA,1934,NA,NA,"NA",0,3
"Юрій Косач","Остання атака-1933",0,0,1,6,1,0,11,NA,1933,NA,NA,"NA",0.0526315789473684,19
"Юрій Логвин","Дівчата нашої країни-2001",0,1,0,1,2,0,6,NA,2001,"1939","UA-KRE","central",0,10
"Юрій Логвин","Закляття  відьмака-1995",3,29,31,26,26,3,108,NA,1995,"1939","UA-KRE","central",0.139013452914798,226
"Юрій Логвин","Натурні оповідки-2001",0,0,0,1,0,1,5,NA,2001,"1939","UA-KRE","central",0,7
"Юрій Мушкетик","Гетьманський скарб-1993",2,21,44,16,29,3,161,NA,1993,"1929","UA-CER-REG","NA",0.160583941605839,276
"Юрій Мушкетик","На брата брат-1993",2,37,37,7,22,2,168,NA,1993,"1929","UA-CER-REG","NA",0.135531135531136,275
"Юрій Покальчук","Блакитне сонце-1996",1,6,7,4,2,1,20,NA,1996,"1941","UA-TRN","west",0.175,41
"Юрій Покальчук","Крутосхил-1991",0,0,1,0,1,0,3,NA,1991,"1941","UA-TRN","west",0.2,5
"Юрій Покальчук","Кінець-1995",0,0,2,1,0,0,7,NA,1995,"1941","UA-TRN","west",0.2,10
"Юрій Покальчук","Молитва-1998",0,4,2,1,1,0,17,NA,1998,"1941","UA-TRN","west",0.08,25
"Юрій Покальчук","Ритм-2000",0,14,5,1,4,0,7,NA,2000,"1941","UA-TRN","west",0.161290322580645,31
"Юрій Покальчук","Скрипка-1997",1,2,3,0,1,0,4,NA,1997,"1941","UA-TRN","west",0.3,11
"Юрій Покальчук","Тинди ринди-1995",0,2,0,0,0,0,23,NA,1995,"1941","UA-TRN","west",0,25
"Юрій Покальчук","Усмішка Медузи-1993",0,1,5,0,0,0,12,NA,1993,"1941","UA-TRN","west",0.277777777777778,18
"Юрій Рогоза","Невиконане замовлення-2002",0,12,14,2,2,3,48,NA,2002,"1962","UA-KYV","central",0.172839506172839,81
"Юрій Смолич","Вісімнадцятилітні-1937",3,34,43,20,16,8,342,NA,1937,"1900","UA-CRK","central",0.0928725701943845,466
"Юрій Смолич","Господарство доктора Гальванеску-1928",0,5,20,19,9,6,118,"FIC",1928,"1900","UA-CRK","central",0.112994350282486,177
"Юрій Смолич","Дитинство-1937",0,7,5,5,9,5,43,NA,1937,"1900","UA-CRK","central",0.0675675675675676,74
"Юрій Смолич","Мова мовчання-1927",0,1,3,6,0,1,9,"FIC",1927,"1900","UA-CRK","central",0.15,20
"Юрій Смолич","Наші тайни-1934",1,14,26,16,11,9,192,NA,1934,"1900","UA-CRK","central",0.0970149253731343,269
"Юрій Смолич","Півтори людини-1926",0,9,14,9,5,9,39,"FIC",1926,"1900","UA-CRK","central",0.164705882352941,85
"Юрій Смолич","Ще одна прекрасна катастрофа-1930",0,7,11,7,4,4,103,"FIC",1930,"1900","UA-CRK","central",0.0808823529411765,136
"Юрій Смолич","Що було потім-1933",1,11,14,15,8,3,107,NA,1933,"1900","UA-CRK","central",0.0886075949367089,159
"Юрій Сорока","Северин Наливайко-1996",2,1,10,7,1,0,23,NA,1996,NA,NA,"NA",0.238095238095238,44
"Юрій Шовкопляс","Проникливість лікаря Піддубного-1930",0,13,15,19,7,13,70,"FIC",1930,"1903","UA-ZPR-REG","southeast",0.109489051094891,137
"Ярема Ткачук","Буревії. Книга памяті-2004",8,48,138,54,33,41,274,NA,2004,"1933","UA-IFR-REG","west",0.23469387755102,596
"Ярослав Грицак","Нариси історії України. Формування модерної української нації XIX-XX ст-1996",0,0,20,0,0,0,30,NA,1996,"1960","UA-LVV","west",0.4,50
"Ярослав Грицак","Про можливість побудови політичної нації в окремо взятій Україні або Чого нас учить досвід Польщі-1998",0,0,0,0,0,0,1,NA,1998,"1960","UA-LVV","west",0,1
"Ярослав Трінчук","Славетні-2002",0,8,20,3,4,3,89,NA,2002,"1940","UA-IFR","west",0.15748031496063,127
"Ярослав Трінчук","Тріо в мінорі-1998",0,1,9,1,1,0,37,NA,1998,"1940","UA-IFR","west",0.183673469387755,49
"п. Новицький","Свідчення очевидців Голоду. Том ІІІ-1985",5,40,148,2,3,0,172,NA,1985,NA,NA,"NA",0.405479452054795,1110
"Ґео Шкурупій","Ірина Беркут-1934",1,0,0,1,0,0,4,NA,1934,"1903","MD","NA",0,6
"Ґео Шкурупій","Гарун-аль-Рашид-1927",0,1,3,6,3,0,11,"FIC",1927,"1903","MD","NA",0.125,24
"Ґео Шкурупій","Жанна батальйонерка [редакція 2017 р.]-1930",0,4,5,6,10,9,35,"FIC",1930,"1903","MD","NA",0.072463768115942,69
"Ґео Шкурупій","Монгольські оповідання-1932",0,0,0,4,2,2,9,"FIC",1932,"1903","MD","NA",0,17
"Ґео Шкурупій","Місяць із рушницею-1930",1,1,4,0,1,0,9,"FIC",1930,"1903","MD","NA",0.266666666666667,16
"Ґео Шкурупій","Неподоланий соживець-1933",0,0,1,0,0,0,0,NA,1933,"1903","MD","NA",1,1
"Ґео Шкурупій","Повість про гірке кохання поета Тараса Шевченка [редакція 2017 р.]-1930",0,0,1,0,0,5,8,"FIC",1930,"1903","MD","NA",0.0714285714285714,14
